______________________________
|          t |            Vy |
|  64.978850 |  4.220368e-05 |
|  64.979900 |  2.867556e-05 |
|  64.980950 |  2.567884e-05 |
|  64.982000 |  4.896004e-05 |
|  64.983050 |  7.907614e-06 |
|  64.984100 |  7.948697e-05 |
|  64.985150 |  4.283455e-05 |
|  64.986200 |  4.731865e-05 |
|  64.987250 |  4.605502e-05 |
|  64.988300 |  1.921131e-05 |
|  64.989350 |  2.524439e-05 |
|  64.990400 |  2.419119e-05 |
|  64.991450 |  3.542200e-05 |
|  64.992500 |  4.855933e-05 |
|  64.993550 |  1.493346e-05 |
|  64.994600 |  3.146275e-05 |
|  64.995650 |  2.865220e-05 |
|  64.996700 |  4.822721e-05 |
|  64.997750 |  9.060489e-06 |
|  64.998800 |  4.059464e-05 |
|  64.999850 |  3.984943e-05 |
|  65.000900 |  2.676399e-05 |
|  65.001950 |  2.138788e-05 |
|  65.003000 |  3.645817e-05 |
|  65.004050 |  5.717661e-06 |
|  65.005100 |  1.182002e-06 |
|  65.006150 |  2.398168e-05 |
|  65.007200 |  2.587671e-05 |
|  65.008250 |  3.124398e-05 |
|  65.009300 |  2.111376e-05 |
|  65.010350 |  2.344821e-05 |
|  65.011400 |  2.817292e-05 |
|  65.012450 |  1.851386e-05 |
|  65.013500 |  4.605618e-05 |
|  65.014550 |  2.214644e-05 |
|  65.015600 |  2.785613e-05 |
|  65.016650 |  1.622924e-05 |
|  65.017700 |  3.170948e-05 |
|  65.018750 |  2.283429e-05 |
|  65.019800 |  2.928611e-05 |
|  65.020850 |  3.430004e-05 |
|  65.021900 |  3.246091e-05 |
|  65.022950 |  5.444692e-06 |
|  65.024000 |  1.251160e-06 |
|  65.025050 |  4.962816e-05 |
|  65.026100 |  3.193094e-05 |
|  65.027150 |  4.036034e-05 |
|  65.028200 |  2.458900e-05 |
|  65.029250 |  2.506185e-05 |
|  65.030300 |  3.202249e-05 |
|  65.031350 |  1.974211e-05 |
|  65.032400 |  3.339705e-05 |
|  65.033450 |  2.899944e-05 |
|  65.034500 |  4.717981e-05 |
|  65.035550 |  3.533921e-05 |
|  65.036600 |  2.234241e-05 |
|  65.037650 |  3.452209e-05 |
|  65.038700 |  2.742898e-05 |
|  65.039750 |  6.661544e-06 |
|  65.040800 |  1.788203e-05 |
|  65.041850 |  2.089523e-05 |
|  65.042900 |  3.007653e-05 |
|  65.043950 |  3.163861e-05 |
|  65.045000 |  1.302492e-05 |
|  65.046050 |  2.423404e-05 |
|  65.047100 |  4.506455e-05 |
|  65.048150 |  2.069576e-05 |
|  65.049200 |  2.484777e-05 |
|  65.050251 |  2.392680e-05 |
|  65.051301 |  3.504571e-05 |
|  65.052351 |  3.962726e-05 |
|  65.053401 |  1.728523e-05 |
|  65.054451 |  4.764032e-05 |
|  65.055501 |  3.183063e-05 |
|  65.056551 |  4.611212e-05 |
|  65.057601 |  5.642192e-06 |
|  65.058651 |  4.309634e-05 |
|  65.059701 |  3.178605e-05 |
|  65.060751 |  2.911452e-05 |
|  65.061801 |  4.491799e-05 |
|  65.062851 |  8.566330e-06 |
|  65.063901 |  2.138574e-05 |
|  65.064951 |  3.366654e-05 |
|  65.066001 |  3.377115e-05 |
|  65.067051 |  3.332022e-05 |
|  65.068101 |  1.752506e-05 |
|  65.069151 |  2.533093e-05 |
|  65.070201 |  2.477754e-05 |
|  65.071251 |  2.431745e-05 |
|  65.072301 |  1.752333e-05 |
|  65.073351 |  3.893531e-06 |
|  65.074401 |  3.924780e-05 |
|  65.075451 |  1.529926e-05 |
|  65.076501 |  2.925055e-05 |
|  65.077551 |  3.919326e-05 |
|  65.078601 |  1.820599e-05 |
|  65.079651 |  1.785391e-05 |
|  65.080701 |  5.352580e-05 |
|  65.081751 |  6.343028e-05 |
|  65.082801 |  2.333037e-05 |
|  65.083851 |  3.898714e-05 |
|  65.084901 |  3.819092e-05 |
|  65.085951 |  1.963096e-05 |
|  65.087001 |  2.798274e-05 |
|  65.088051 |  1.246816e-05 |
|  65.089101 |  4.340229e-05 |
|  65.090151 |  4.327582e-05 |
|  65.091201 |  5.259071e-05 |
|  65.092251 |  9.140802e-06 |
|  65.093301 |  2.619373e-05 |
|  65.094351 |  1.890216e-05 |
|  65.095401 |  2.222356e-05 |
|  65.096451 |  1.798824e-05 |
|  65.097501 |  2.617943e-05 |
|  65.098551 |  4.165198e-05 |
|  65.099601 |  4.890233e-05 |
|  65.100651 |  2.417558e-05 |
|  65.101701 |  2.858879e-05 |
|  65.102751 |  4.343236e-05 |
|  65.103801 |  2.024015e-05 |
|  65.104851 |  1.246731e-05 |
|  65.105901 |  1.130706e-05 |
|  65.106951 |  2.482080e-05 |
|  65.108001 |  2.779376e-05 |
|  65.109051 |  2.246206e-05 |
|  65.110101 |  3.542446e-05 |
|  65.111151 |  1.882378e-05 |
|  65.112201 |  1.542809e-05 |
|  65.113251 |  2.904589e-05 |
|  65.114301 |  4.000276e-05 |
|  65.115351 |  2.167203e-05 |
|  65.116401 |  1.163128e-05 |
|  65.117451 |  3.489675e-05 |
|  65.118501 |  4.474329e-05 |
|  65.119551 |  3.698696e-05 |
|  65.120601 |  4.070621e-05 |
|  65.121651 |  1.579810e-05 |
|  65.122701 |  1.784093e-05 |
|  65.123751 |  4.101577e-05 |
|  65.124801 |  4.154009e-05 |
|  65.125851 |  3.822782e-05 |
|  65.126901 |  3.965446e-05 |
|  65.127951 |  1.885100e-05 |
|  65.129001 |  3.551718e-05 |
|  65.130051 |  3.515213e-05 |
|  65.131101 |  3.937000e-05 |
|  65.132151 |  6.022498e-05 |
|  65.133201 |  6.089799e-05 |
|  65.134251 |  2.602858e-05 |
|  65.135301 |  3.541354e-05 |
|  65.136351 |  1.954976e-05 |
|  65.137401 |  3.261111e-05 |
|  65.138451 |  3.877784e-05 |
|  65.139501 |  3.320748e-05 |
|  65.140551 |  1.837766e-05 |
|  65.141601 |  3.846951e-05 |
|  65.142651 |  2.501960e-05 |
|  65.143701 |  1.805560e-05 |
|  65.144751 |  2.546927e-05 |
|  65.145801 |  3.554320e-05 |
|  65.146851 |  3.211678e-06 |
|  65.147901 |  2.675548e-05 |
|  65.148951 |  1.954712e-05 |
|  65.150002 |  2.828593e-05 |
|  65.151052 |  3.549367e-05 |
|  65.152102 |  3.287705e-05 |
|  65.153152 |  3.618388e-05 |
|  65.154202 |  2.841920e-05 |
|  65.155252 |  3.412711e-05 |
|  65.156302 |  4.437052e-05 |
|  65.157352 |  3.625841e-05 |
|  65.158402 |  3.879663e-05 |
|  65.159452 |  6.047483e-05 |
|  65.160502 |  1.275458e-05 |
|  65.161552 |  5.299538e-05 |
|  65.162602 |  2.409597e-05 |
|  65.163652 |  3.953460e-05 |
|  65.164702 |  1.976590e-05 |
|  65.165752 |  2.206375e-05 |
|  65.166802 |  3.616818e-05 |
|  65.167852 |  3.504775e-05 |
|  65.168902 |  2.715896e-05 |
|  65.169952 |  3.688774e-05 |
|  65.171002 |  4.833841e-05 |
|  65.172052 |  1.808663e-05 |
|  65.173102 |  2.228886e-05 |
|  65.174152 |  5.413370e-05 |
|  65.175202 |  4.331314e-05 |
|  65.176252 |  4.210442e-05 |
|  65.177302 |  1.932870e-05 |
|  65.178352 |  1.839283e-05 |
|  65.179402 |  2.943582e-05 |
|  65.180452 |  2.011162e-05 |
|  65.181502 |  1.787446e-05 |
|  65.182552 |  5.153676e-05 |
|  65.183602 |  6.319094e-05 |
|  65.184652 |  7.657978e-06 |
|  65.185702 |  2.570899e-05 |
|  65.186752 |  4.713312e-05 |
|  65.187802 |  3.914128e-05 |
|  65.188852 |  2.610588e-05 |
|  65.189902 |  2.114850e-05 |
|  65.190952 |  3.225878e-05 |
|  65.192002 |  5.706550e-05 |
|  65.193052 |  2.696549e-05 |
|  65.194102 |  2.420532e-05 |
|  65.195152 |  4.527131e-05 |
|  65.196202 |  2.886705e-05 |
|  65.197252 |  4.003705e-05 |
|  65.198302 |  4.337057e-05 |
|  65.199352 |  2.795542e-05 |
|  65.200402 |  4.511546e-05 |
|  65.201452 |  3.649268e-05 |
|  65.202502 |  1.903268e-05 |
|  65.203552 |  3.900682e-05 |
|  65.204602 |  4.645211e-05 |
|  65.205652 |  3.254811e-05 |
|  65.206702 |  3.116237e-05 |
|  65.207752 |  2.613881e-05 |
|  65.208802 |  4.649501e-05 |
|  65.209852 |  1.683390e-05 |
|  65.210902 |  2.205500e-05 |
|  65.211952 |  2.309960e-05 |
|  65.213002 |  3.669692e-05 |
|  65.214052 |  4.690262e-05 |
|  65.215102 |  2.125568e-05 |
|  65.216152 |  2.685921e-05 |
|  65.217202 |  1.710279e-05 |
|  65.218252 |  1.894749e-05 |
|  65.219302 |  1.672338e-05 |
|  65.220352 |  3.961152e-05 |
|  65.221402 |  3.702871e-05 |
|  65.222452 |  3.596252e-05 |
|  65.223502 |  2.838920e-05 |
|  65.224552 |  1.832541e-05 |
|  65.225602 |  4.252155e-05 |
|  65.226652 |  1.234073e-05 |
|  65.227702 |  3.181828e-05 |
|  65.228752 |  1.734580e-05 |
|  65.229802 |  2.269813e-05 |
|  65.230852 |  3.874819e-05 |
|  65.231902 |  2.678570e-05 |
|  65.232952 |  5.560875e-05 |
|  65.234002 |  3.935889e-05 |
|  65.235052 |  2.438605e-05 |
|  65.236102 |  3.996489e-05 |
|  65.237152 |  4.721194e-05 |
|  65.238202 |  3.151890e-05 |
|  65.239252 |  1.249009e-05 |
|  65.240302 |  2.897799e-05 |
|  65.241352 |  4.719538e-05 |
|  65.242402 |  5.331317e-05 |
|  65.243452 |  1.843237e-05 |
|  65.244502 |  3.273978e-05 |
|  65.245552 |  3.002340e-05 |
|  65.246602 |  4.679201e-05 |
|  65.247652 |  4.624531e-05 |
|  65.248702 |  3.074420e-05 |
|  65.249752 |  2.083369e-05 |
|  65.250803 |  3.267517e-05 |
|  65.251853 |  2.153051e-05 |
|  65.252903 |  2.342096e-05 |
|  65.253953 |  3.564530e-05 |
|  65.255003 |  2.629045e-05 |
|  65.256053 |  2.590025e-05 |
|  65.257103 |  4.257254e-05 |
|  65.258153 |  3.571687e-05 |
|  65.259203 |  3.422187e-05 |
|  65.260253 |  3.444960e-05 |
|  65.261303 |  2.753739e-05 |
|  65.262353 |  1.038858e-05 |
|  65.263403 |  4.367896e-05 |
|  65.264453 |  1.894973e-05 |
|  65.265503 |  8.377953e-06 |
|  65.266553 |  5.665396e-05 |
|  65.267603 |  4.713811e-05 |
|  65.268653 |  1.665732e-05 |
|  65.269703 |  3.605506e-05 |
|  65.270753 |  5.408314e-06 |
|  65.271803 |  5.790456e-05 |
|  65.272853 |  5.801747e-05 |
|  65.273903 |  3.723920e-05 |
|  65.274953 |  2.494953e-05 |
|  65.276003 |  3.176101e-05 |
|  65.277053 |  3.040895e-05 |
|  65.278103 |  3.249054e-05 |
|  65.279153 |  3.349492e-05 |
|  65.280203 |  2.694544e-05 |
|  65.281253 |  4.621585e-05 |
|  65.282303 |  2.751632e-05 |
|  65.283353 |  1.110875e-05 |
|  65.284403 |  4.553050e-05 |
|  65.285453 |  2.975605e-05 |
|  65.286503 |  5.095040e-06 |
|  65.287553 |  2.204264e-05 |
|  65.288603 |  2.130753e-05 |
|  65.289653 |  1.969219e-05 |
|  65.290703 |  1.576795e-05 |
|  65.291753 |  1.194423e-05 |
|  65.292803 |  1.398037e-05 |
|  65.293853 |  4.862420e-05 |
|  65.294903 |  2.487942e-05 |
|  65.295953 |  1.166155e-05 |
|  65.297003 |  3.042474e-05 |
|  65.298053 |  3.969474e-05 |
|  65.299103 |  1.321282e-05 |
|  65.300153 |  4.851923e-05 |
|  65.301203 |  2.730827e-05 |
|  65.302253 |  2.379262e-05 |
|  65.303303 |  2.568715e-05 |
|  65.304353 |  2.562383e-05 |
|  65.305403 |  4.524099e-05 |
|  65.306453 |  6.236947e-05 |
|  65.307503 |  3.435602e-05 |
|  65.308553 |  3.587009e-05 |
|  65.309603 |  2.424859e-05 |
|  65.310653 |  4.093711e-05 |
|  65.311703 |  3.678078e-05 |
|  65.312753 |  2.094549e-05 |
|  65.313803 |  3.357132e-05 |
|  65.314853 |  1.884381e-05 |
|  65.315903 |  1.646236e-05 |
|  65.316953 |  4.462062e-05 |
|  65.318003 | -3.298700e-06 |
|  65.319053 |  1.356479e-05 |
|  65.320103 |  2.031620e-05 |
|  65.321153 |  3.050808e-05 |
|  65.322203 |  3.209203e-05 |
|  65.323253 |  6.714057e-06 |
|  65.324303 |  2.804015e-05 |
|  65.325353 |  3.505936e-05 |
|  65.326403 |  7.933821e-06 |
|  65.327453 |  1.850796e-05 |
|  65.328503 |  5.765460e-05 |
|  65.329553 |  3.160132e-05 |
|  65.330603 |  8.152308e-07 |
|  65.331653 |  2.514061e-05 |
|  65.332703 |  4.920546e-05 |
|  65.333753 |  3.329379e-05 |
|  65.334803 |  4.559185e-05 |
|  65.335853 |  3.331243e-05 |
|  65.336903 |  7.282901e-06 |
|  65.337953 |  4.139550e-05 |
|  65.339003 |  3.409181e-05 |
|  65.340053 |  4.562067e-05 |
|  65.341103 |  1.576878e-05 |
|  65.342153 |  2.693981e-05 |
|  65.343203 |  4.708297e-05 |
|  65.344253 |  1.385051e-05 |
|  65.345303 |  4.926223e-05 |
|  65.346353 |  3.262806e-05 |
|  65.347403 |  3.717636e-05 |
|  65.348453 |  1.891980e-05 |
|  65.349503 |  4.266748e-05 |
|  65.350554 |  3.352927e-05 |
|  65.351604 |  2.341279e-05 |
|  65.352654 | -5.806413e-06 |
|  65.353704 |  5.703149e-05 |
|  65.354754 |  2.845067e-05 |
|  65.355804 |  3.736988e-05 |
|  65.356854 |  3.338969e-05 |
|  65.357904 |  2.822732e-05 |
|  65.358954 |  3.688532e-05 |
|  65.360004 |  3.586634e-05 |
|  65.361054 |  8.287455e-06 |
|  65.362104 |  9.122871e-06 |
|  65.363154 |  3.221604e-05 |
|  65.364204 |  3.362383e-05 |
|  65.365254 |  4.882835e-05 |
|  65.366304 |  5.755363e-05 |
|  65.367354 |  7.454362e-06 |
|  65.368404 |  3.420914e-05 |
|  65.369454 |  2.945124e-05 |
|  65.370504 |  1.555621e-05 |
|  65.371554 |  2.753509e-05 |
|  65.372604 |  2.692028e-05 |
|  65.373654 |  2.306103e-05 |
|  65.374704 |  1.743445e-05 |
|  65.375754 |  4.280041e-05 |
|  65.376804 |  3.287630e-05 |
|  65.377854 |  2.174395e-05 |
|  65.378904 |  2.390186e-05 |
|  65.379954 |  3.825886e-05 |
|  65.381004 |  4.129301e-05 |
|  65.382054 |  3.201676e-05 |
|  65.383104 |  2.184084e-05 |
|  65.384154 |  4.171827e-06 |
|  65.385204 |  2.905390e-05 |
|  65.386254 |  4.280400e-05 |
|  65.387304 |  1.594685e-05 |
|  65.388354 |  1.835322e-05 |
|  65.389404 |  1.996693e-05 |
|  65.390454 |  2.615793e-05 |
|  65.391504 |  5.491353e-05 |
|  65.392554 |  6.211980e-05 |
|  65.393604 |  3.136295e-05 |
|  65.394654 |  4.515400e-05 |
|  65.395704 |  3.203674e-05 |
|  65.396754 |  1.560217e-05 |
|  65.397804 |  4.699283e-05 |
|  65.398854 |  4.386493e-05 |
|  65.399904 |  3.564144e-05 |
|  65.400954 |  2.207830e-05 |
|  65.402004 |  3.769202e-05 |
|  65.403054 |  2.198804e-05 |
|  65.404104 |  2.781667e-05 |
|  65.405154 |  2.137139e-05 |
|  65.406204 |  3.760359e-05 |
|  65.407254 |  3.959279e-05 |
|  65.408304 |  5.342442e-05 |
|  65.409354 |  5.370903e-05 |
|  65.410404 |  5.504059e-05 |
|  65.411454 |  1.536155e-05 |
|  65.412504 |  4.013852e-05 |
|  65.413554 |  1.864515e-05 |
|  65.414604 |  3.942807e-05 |
|  65.415654 |  2.389302e-05 |
|  65.416704 |  1.723865e-05 |
|  65.417754 |  1.918095e-05 |
|  65.418804 |  2.886789e-05 |
|  65.419854 |  3.534993e-05 |
|  65.420904 |  2.535345e-05 |
|  65.421954 |  3.274125e-05 |
|  65.423004 |  1.718281e-05 |
|  65.424054 |  3.261562e-05 |
|  65.425104 |  3.334371e-05 |
|  65.426154 |  2.485057e-05 |
|  65.427204 |  4.436307e-05 |
|  65.428254 |  4.286038e-05 |
|  65.429304 |  2.986496e-05 |
|  65.430354 |  4.371694e-05 |
|  65.431404 |  2.635270e-05 |
|  65.432454 |  2.644470e-05 |
|  65.433504 |  5.375988e-05 |
|  65.434554 |  2.802026e-05 |
|  65.435604 |  1.571924e-05 |
|  65.436654 |  3.905279e-05 |
|  65.437704 |  3.529293e-05 |
|  65.438754 |  3.981709e-05 |
|  65.439804 |  3.961874e-05 |
|  65.440854 |  5.032881e-05 |
|  65.441904 |  2.694089e-05 |
|  65.442954 |  3.283089e-05 |
|  65.444004 |  2.357251e-05 |
|  65.445054 |  3.822158e-05 |
|  65.446104 |  2.448723e-05 |
|  65.447154 |  2.753516e-05 |
|  65.448204 |  2.200955e-05 |
|  65.449254 |  3.626095e-05 |
|  65.450305 |  1.153428e-05 |
|  65.451355 |  2.395186e-05 |
|  65.452405 |  3.135733e-05 |
|  65.453455 |  3.321058e-05 |
|  65.454505 |  3.132053e-05 |
|  65.455555 |  3.436879e-05 |
|  65.456605 |  3.026493e-05 |
|  65.457655 |  3.405680e-05 |
|  65.458705 |  5.011173e-05 |
|  65.459755 |  6.845388e-05 |
|  65.460805 |  2.017581e-05 |
|  65.461855 |  1.858738e-05 |
|  65.462905 |  1.084330e-05 |
|  65.463955 |  2.001321e-05 |
|  65.465005 |  2.550680e-05 |
|  65.466055 |  2.237298e-05 |
|  65.467105 |  1.762727e-05 |
|  65.468155 |  4.149718e-05 |
|  65.469205 |  1.280649e-05 |
|  65.470255 |  2.939608e-05 |
|  65.471305 |  3.300659e-06 |
|  65.472355 |  3.941055e-05 |
|  65.473405 |  4.170518e-05 |
|  65.474455 |  3.032928e-05 |
|  65.475505 |  2.789502e-05 |
|  65.476555 |  3.982663e-05 |
|  65.477605 |  4.427674e-05 |
|  65.478655 |  3.265540e-05 |
|  65.479705 |  2.509122e-06 |
|  65.480755 |  1.004245e-05 |
|  65.481805 |  5.249049e-05 |
|  65.482855 |  5.001118e-05 |
|  65.483905 |  3.190923e-05 |
|  65.484955 |  2.281797e-05 |
|  65.486005 |  2.958581e-05 |
|  65.487055 |  5.177010e-05 |
|  65.488105 |  2.133508e-05 |
|  65.489155 |  3.654092e-05 |
|  65.490205 |  3.864485e-05 |
|  65.491255 |  2.778787e-05 |
|  65.492305 |  3.555256e-05 |
|  65.493355 |  3.133047e-05 |
|  65.494405 |  2.300515e-05 |
|  65.495455 |  4.145263e-05 |
|  65.496505 |  3.871519e-05 |
|  65.497555 |  5.400487e-05 |
|  65.498605 |  5.593085e-05 |
|  65.499655 |  3.943178e-05 |
|  65.500705 |  3.780789e-05 |
|  65.501755 |  5.157397e-05 |
|  65.502805 |  5.252540e-05 |
|  65.503855 |  3.185695e-05 |
|  65.504905 |  1.273284e-05 |
|  65.505955 |  3.822572e-05 |
|  65.507005 |  3.622304e-05 |
|  65.508055 |  2.847785e-05 |
|  65.509105 |  4.584535e-05 |
|  65.510155 |  4.088812e-05 |
|  65.511205 |  3.083019e-05 |
|  65.512255 |  3.486397e-05 |
|  65.513305 |  6.517538e-05 |
|  65.514355 |  2.579671e-05 |
|  65.515405 |  3.314346e-05 |
|  65.516455 |  3.895103e-05 |
|  65.517505 |  2.053425e-05 |
|  65.518555 |  4.972036e-05 |
|  65.519605 |  4.029896e-05 |
|  65.520655 |  2.591030e-05 |
|  65.521705 |  2.779333e-05 |
|  65.522755 |  3.868290e-05 |
|  65.523805 |  2.929166e-05 |
|  65.524855 |  3.783159e-05 |
|  65.525905 |  2.949218e-05 |
|  65.526955 |  2.206197e-05 |
|  65.528005 |  8.169247e-06 |
|  65.529055 |  1.843822e-05 |
|  65.530105 |  4.672529e-05 |
|  65.531155 |  4.461370e-05 |
|  65.532205 |  2.145384e-05 |
|  65.533255 |  3.483607e-05 |
|  65.534305 |  3.229367e-05 |
|  65.535355 |  2.464408e-05 |
|  65.536405 |  4.427410e-05 |
|  65.537455 |  2.495430e-05 |
|  65.538505 |  2.442544e-05 |
|  65.539555 |  4.139015e-05 |
|  65.540605 |  5.952996e-06 |
|  65.541655 |  4.372393e-05 |
|  65.542705 |  4.632302e-05 |
|  65.543755 |  4.888751e-05 |
|  65.544805 |  3.628738e-05 |
|  65.545855 |  1.916966e-05 |
|  65.546905 |  3.992711e-05 |
|  65.547955 |  2.775930e-05 |
|  65.549005 |  5.053018e-05 |
|  65.550056 |  4.332211e-05 |
|  65.551106 |  5.746163e-05 |
|  65.552156 |  4.929123e-05 |
|  65.553206 |  4.065241e-05 |
|  65.554256 |  1.926925e-05 |
|  65.555306 |  3.295882e-05 |
|  65.556356 |  4.075564e-05 |
|  65.557406 |  2.386723e-05 |
|  65.558456 |  1.888021e-05 |
|  65.559506 |  3.136862e-05 |
|  65.560556 |  4.312458e-05 |
|  65.561606 |  7.646345e-06 |
|  65.562656 |  2.573045e-05 |
|  65.563706 |  2.765145e-05 |
|  65.564756 |  2.693007e-05 |
|  65.565806 |  3.211970e-05 |
|  65.566856 |  2.128515e-05 |
|  65.567906 |  4.460873e-05 |
|  65.568956 |  3.616635e-05 |
|  65.570006 |  4.036240e-05 |
|  65.571056 |  2.849405e-05 |
|  65.572106 |  4.674169e-05 |
|  65.573156 |  3.116904e-05 |
|  65.574206 |  3.307502e-05 |
|  65.575256 |  2.492012e-05 |
|  65.576306 |  2.940030e-05 |
|  65.577356 |  3.098215e-05 |
|  65.578406 |  2.339854e-05 |
|  65.579456 |  3.572555e-05 |
|  65.580506 |  5.439572e-05 |
|  65.581556 |  4.145188e-05 |
|  65.582606 |  2.784277e-05 |
|  65.583656 |  3.228499e-05 |
|  65.584706 |  2.543160e-05 |
|  65.585756 |  3.256964e-05 |
|  65.586806 |  3.477392e-05 |
|  65.587856 |  3.808212e-05 |
|  65.588906 |  4.230772e-05 |
|  65.589956 |  3.475428e-05 |
|  65.591006 |  2.689691e-05 |
|  65.592056 |  3.235848e-05 |
|  65.593106 |  3.033038e-05 |
|  65.594156 |  3.843593e-05 |
|  65.595206 |  1.741000e-05 |
|  65.596256 |  5.998322e-05 |
|  65.597306 |  3.654015e-05 |
|  65.598356 |  3.254567e-05 |
|  65.599406 |  1.817164e-05 |
|  65.600456 |  2.015101e-05 |
|  65.601506 |  3.073925e-05 |
|  65.602556 |  3.230819e-05 |
|  65.603606 |  1.929253e-05 |
|  65.604656 |  3.067252e-05 |
|  65.605706 |  3.201795e-05 |
|  65.606756 |  4.112986e-05 |
|  65.607806 |  1.916315e-05 |
|  65.608856 |  3.752573e-05 |
|  65.609906 |  1.492857e-05 |
|  65.610956 |  2.862602e-05 |
|  65.612006 |  4.640423e-05 |
|  65.613056 |  1.331348e-05 |
|  65.614106 |  4.694287e-05 |
|  65.615156 |  2.233371e-05 |
|  65.616206 |  4.684157e-05 |
|  65.617256 |  7.800289e-06 |
|  65.618306 |  2.778486e-05 |
|  65.619356 |  2.300981e-05 |
|  65.620406 |  2.917686e-05 |
|  65.621456 |  3.645867e-05 |
|  65.622506 |  3.665047e-05 |
|  65.623556 |  3.791428e-05 |
|  65.624606 |  3.071203e-05 |
|  65.625656 |  3.053277e-05 |
|  65.626706 |  2.708944e-05 |
|  65.627756 |  2.424540e-05 |
|  65.628806 |  2.832600e-05 |
|  65.629856 |  2.424516e-05 |
|  65.630906 |  1.482027e-05 |
|  65.631956 |  5.162594e-05 |
|  65.633006 |  4.139052e-05 |
|  65.634056 |  4.870034e-05 |
|  65.635106 |  5.059452e-05 |
|  65.636156 |  2.139762e-05 |
|  65.637206 |  3.967866e-05 |
|  65.638256 |  3.320536e-05 |
|  65.639306 |  3.633558e-05 |
|  65.640356 |  4.433426e-05 |
|  65.641406 |  3.028488e-05 |
|  65.642456 |  2.547690e-05 |
|  65.643506 |  2.183497e-05 |
|  65.644556 |  3.133864e-05 |
|  65.645606 |  5.296378e-06 |
|  65.646656 |  2.417911e-05 |
|  65.647706 |  5.367412e-05 |
|  65.648756 |  4.593792e-05 |
|  65.649806 |  4.049917e-05 |
|  65.650857 |  3.557163e-05 |
|  65.651907 |  3.027627e-06 |
|  65.652957 |  3.656762e-05 |
|  65.654007 |  3.382736e-05 |
|  65.655057 |  2.751920e-05 |
|  65.656107 |  4.141263e-05 |
|  65.657157 |  2.805294e-05 |
|  65.658207 |  2.913335e-05 |
|  65.659257 |  3.832189e-05 |
|  65.660307 |  4.224180e-05 |
|  65.661357 |  1.004816e-05 |
|  65.662407 |  5.158690e-05 |
|  65.663457 |  3.468727e-05 |
|  65.664507 |  5.110123e-05 |
|  65.665557 |  2.114945e-05 |
|  65.666607 |  2.603803e-05 |
|  65.667657 |  4.195838e-05 |
|  65.668707 |  1.721862e-05 |
|  65.669757 |  3.337947e-05 |
|  65.670807 |  5.376899e-05 |
|  65.671857 |  3.870146e-05 |
|  65.672907 |  3.238860e-05 |
|  65.673957 |  6.190838e-05 |
|  65.675007 |  2.352431e-05 |
|  65.676057 |  3.396821e-05 |
|  65.677107 |  3.857828e-05 |
|  65.678157 |  2.959159e-05 |
|  65.679207 |  3.695416e-05 |
|  65.680257 |  3.923391e-05 |
|  65.681307 |  2.434669e-05 |
|  65.682357 |  1.396682e-05 |
|  65.683407 |  4.614880e-05 |
|  65.684457 |  3.776924e-05 |
|  65.685507 |  3.151461e-05 |
|  65.686557 |  4.229693e-05 |
|  65.687607 |  2.601546e-05 |
|  65.688657 |  3.548092e-05 |
|  65.689707 |  1.660065e-05 |
|  65.690757 |  2.878315e-05 |
|  65.691807 |  3.876034e-05 |
|  65.692857 |  4.473631e-05 |
|  65.693907 |  4.322165e-05 |
|  65.694957 |  3.553991e-05 |
|  65.696007 |  1.799554e-05 |
|  65.697057 |  3.148001e-05 |
|  65.698107 |  3.086930e-05 |
|  65.699157 |  2.938314e-05 |
|  65.700207 |  1.764240e-05 |
|  65.701257 |  2.770718e-05 |
|  65.702307 |  2.591328e-05 |
|  65.703357 |  3.352894e-05 |
|  65.704407 | -6.161674e-06 |
|  65.705457 |  3.864113e-05 |
|  65.706507 |  9.924985e-06 |
|  65.707557 |  4.126505e-05 |
|  65.708607 |  5.034879e-05 |
|  65.709657 |  2.974465e-05 |
|  65.710707 |  3.880914e-05 |
|  65.711757 |  1.104041e-05 |
|  65.712807 |  3.364939e-05 |
|  65.713857 |  4.972043e-05 |
|  65.714907 |  2.320042e-05 |
|  65.715957 |  2.100525e-05 |
|  65.717007 |  1.526004e-06 |
|  65.718057 |  4.158277e-05 |
|  65.719107 |  2.480877e-05 |
|  65.720157 |  2.453298e-05 |
|  65.721207 |  3.144809e-05 |
|  65.722257 |  3.707610e-05 |
|  65.723307 |  4.529738e-05 |
|  65.724357 |  4.477094e-05 |
|  65.725407 |  4.245037e-05 |
|  65.726457 |  3.291999e-05 |
|  65.727507 |  2.309193e-05 |
|  65.728557 |  6.176887e-05 |
|  65.729607 |  3.984893e-05 |
|  65.730657 |  2.713692e-05 |
|  65.731707 |  2.557180e-05 |
|  65.732757 |  3.875186e-05 |
|  65.733807 |  2.769897e-05 |
|  65.734857 |  3.843489e-05 |
|  65.735907 |  3.015329e-05 |
|  65.736957 |  3.488823e-05 |
|  65.738007 |  2.899883e-05 |
|  65.739057 |  3.546930e-05 |
|  65.740107 |  2.552185e-05 |
|  65.741157 |  2.064681e-05 |
|  65.742207 |  3.693040e-05 |
|  65.743257 |  3.469641e-05 |
|  65.744307 |  3.543988e-05 |
|  65.745357 |  4.727160e-05 |
|  65.746407 |  3.656715e-05 |
|  65.747457 |  3.689568e-05 |
|  65.748507 |  3.099759e-05 |
|  65.749557 |  2.948113e-05 |
|  65.750608 |  3.924112e-05 |
